"TimeStep","Velocity:0","Velocity:1","Total Energy","Internal Energy","Temperature","Speed of Sound","Pressure","Total Enthalpy","Mach Number","Density","Points:0","Points:1","Points:2"
119,241.78,-5.4206,2.1511e+05,1.8583e+05,258.95,322.59,69659,2.8944e+05,0.75,0.93701,1.0079,0.0088496,0
119,241.92,-2.8621,2.1522e+05,1.8591e+05,259.06,322.65,69708,2.8958e+05,0.75,0.93719,1.0133,0.0012795,0
119,241.93,-2.8688,2.1523e+05,1.8591e+05,259.07,322.66,69712,2.8959e+05,0.75,0.93721,1.0139,0,0
119,244.79,-2.4547,2.1534e+05,1.8534e+05,258.27,322.16,69003,2.8948e+05,0.76,0.93059,1.0148,0.0088496,0
119,244.82,-2.5124,2.154e+05,1.8539e+05,258.33,322.2,69033,2.8955e+05,0.76,0.93075,1.0183,0,0
119,247.68,-2.0518,2.1551e+05,1.8482e+05,257.54,321.71,68323,2.8944e+05,0.77,0.9241,1.0205,0.0088496,0
119,247.71,-2.1561,2.1557e+05,1.8486e+05,257.6,321.75,68354,2.8951e+05,0.77,0.92428,1.0227,0,0
119,250.57,-1.6489,2.1568e+05,1.8429e+05,256.8,321.25,67642,2.894e+05,0.78,0.9176,1.0262,0.0088496,0
119,250.58,-1.7181,2.1571e+05,1.8431e+05,256.83,321.27,67657,2.8943e+05,0.78,0.9177,1.0267,0.0046756,0
119,250.6,-1.7549,2.1574e+05,1.8434e+05,256.88,321.29,67679,2.8948e+05,0.78,0.91785,1.0279,0,0
119,253.44,-0.77674,2.1592e+05,1.838e+05,256.12,320.82,67010,2.8944e+05,0.79,0.91145,1.0403,0.0088496,0
119,253.48,-0.95237,2.1598e+05,1.8385e+05,256.19,320.87,67051,2.8952e+05,0.79,0.91173,1.0411,0,0
119,256.28,-0.55847,2.161e+05,1.8326e+05,255.37,320.35,66330,2.894e+05,0.8,0.90486,1.0529,0.0088496,0
119,256.32,-0.71624,2.1616e+05,1.8331e+05,255.44,320.4,66366,2.8949e+05,0.8,0.9051,1.0529,0,0
119,259.12,-0.33683,2.1631e+05,1.8274e+05,254.65,319.9,65674,2.8941e+05,0.81,0.89845,1.0757,0.0088496,0
119,259.15,-0.47693,2.1637e+05,1.8279e+05,254.72,319.94,65709,2.8949e+05,0.81,0.89869,1.0751,0,0
119,261.95,-0.23773,2.1653e+05,1.8223e+05,253.93,319.45,65021,2.8942e+05,0.82,0.89204,1.1067,0.0062135,0
119,261.97,-0.3223,2.1657e+05,1.8226e+05,253.98,319.48,65045,2.8948e+05,0.82,0.8922,1.1058,0,0
119,261.94,-0.20164,2.1652e+05,1.8221e+05,253.91,319.43,65011,2.894e+05,0.82,0.89197,1.1073,0.0088496,0
119,264.75,-0.12852,2.1674e+05,1.8169e+05,253.19,318.98,64359,2.8942e+05,0.83,0.88555,1.16,0.0065123,0
119,264.78,-0.19064,2.1678e+05,1.8173e+05,253.23,319.01,64383,2.8947e+05,0.83,0.88571,1.1582,0,0
119,264.74,-0.10625,2.1673e+05,1.8168e+05,253.17,318.97,64351,2.894e+05,0.83,0.8855,1.161,0.0088496,0
119,267.54,-0.037241,2.1693e+05,1.8114e+05,252.42,318.49,63683,2.8939e+05,0.84,0.87892,1.2629,0.0088496,0
119,267.57,-0.07118,2.1698e+05,1.8118e+05,252.47,318.53,63711,2.8945e+05,0.84,0.87911,1.2575,0,0
119,267.52,0.1003,2.169e+05,1.8112e+05,252.38,318.47,63820,2.8935e+05,0.84,0.88092,-0.24829,0.017699,0
119,264.73,0.22237,2.1669e+05,1.8165e+05,253.13,318.95,64486,2.8936e+05,0.83,0.88748,-0.15127,0.017699,0
119,261.92,0.4335,2.1649e+05,1.8219e+05,253.88,319.41,65149,2.8936e+05,0.82,0.89398,-0.10142,0.017699,0
119,259.09,0.7181,2.1628e+05,1.8271e+05,254.61,319.87,65807,2.8936e+05,0.81,0.90043,-0.070879,0.017699,0
119,256.26,1.2002,2.1607e+05,1.8323e+05,255.33,320.33,66467,2.8936e+05,0.8,0.90686,-0.049475,0.017699,0
119,253.4,1.8634,2.1586e+05,1.8375e+05,256.05,320.78,67124,2.8936e+05,0.79,0.91326,-0.03481,0.017699,0
119,247.64,3.4962,2.1543e+05,1.8475e+05,257.45,321.65,68415,2.8933e+05,0.77,0.92575,-0.013333,0.016908,0
119,250.53,2.9097,2.1565e+05,1.8426e+05,256.76,321.22,67779,2.8935e+05,0.78,0.91961,-0.022354,0.017699,0
119,241.65,9.0809,2.1504e+05,1.8578e+05,258.88,322.55,69788,2.8936e+05,0.75,0.93909,0,0.01433,0
119,244.61,7.6933,2.1524e+05,1.8527e+05,258.17,322.11,69113,2.8935e+05,0.76,0.93257,-0.0035079,0.017699,0
119,247.63,3.9111,2.1543e+05,1.8475e+05,257.45,321.65,68421,2.8933e+05,0.77,0.92582,-0.012598,0.017699,0
119,244.51,10.268,2.1525e+05,1.8528e+05,258.18,322.11,69122,2.8936e+05,0.76,0.93264,0.0024873,0.017892,0
119,247.28,13.158,2.1546e+05,1.8478e+05,257.48,321.67,68453,2.8937e+05,0.77,0.92607,0.0089327,0.018392,0
119,247.15,15.986,2.1552e+05,1.8481e+05,257.53,321.7,68473,2.8944e+05,0.77,0.92606,0.013333,0.012214,0
119,250.06,15.271,2.1567e+05,1.8427e+05,256.77,321.23,67783,2.8938e+05,0.78,0.91952,0.015237,0.018877,0
119,252.9,15.711,2.1586e+05,1.8374e+05,256.04,320.77,67110,2.8935e+05,0.79,0.91304,0.021237,0.019329,0
119,255.73,16.17,2.1605e+05,1.8322e+05,255.31,320.31,66440,2.8934e+05,0.8,0.90658,0.02755,0.019804,0
119,258.53,16.819,2.1628e+05,1.8271e+05,254.6,319.87,65797,2.8936e+05,0.81,0.90026,0.036834,0.020485,0
119,261.34,17.113,2.1649e+05,1.8218e+05,253.87,319.41,65135,2.8936e+05,0.82,0.89379,0.045398,0.021101,0
119,264.12,17.96,2.167e+05,1.8166e+05,253.14,318.95,64474,2.8937e+05,0.83,0.88729,0.053333,0.013689,0
119,264.16,17.22,2.1668e+05,1.8164e+05,253.12,318.94,64465,2.8934e+05,0.83,0.88724,0.053695,0.021692,0
119,266.96,17.215,2.169e+05,1.8112e+05,252.39,318.47,63814,2.8935e+05,0.84,0.88081,0.065315,0.022495,0
119,269.76,17.105,2.1711e+05,1.8058e+05,251.63,318,63152,2.8934e+05,0.85,0.87429,0.07651,0.023249,0
119,272.55,16.899,2.1733e+05,1.8004e+05,250.89,317.53,62497,2.8934e+05,0.86,0.86779,0.089509,0.024101,0
119,275.33,16.615,2.1754e+05,1.795e+05,250.13,317.05,61840,2.8934e+05,0.87,0.86128,0.10313,0.024965,0
119,278.1,16.234,2.1776e+05,1.7896e+05,249.37,316.57,61188,2.8934e+05,0.88,0.85478,0.11842,0.025902,0
119,280.87,15.898,2.1798e+05,1.7841e+05,248.62,316.09,60536,2.8935e+05,0.89,0.84825,0.13333,0.024814,0
119,280.87,15.802,2.1798e+05,1.7841e+05,248.61,316.08,60533,2.8934e+05,0.89,0.84824,0.13383,0.026808,0
119,283.63,15.256,2.182e+05,1.7786e+05,247.85,315.6,59885,2.8934e+05,0.9,0.84174,0.15143,0.027794,0
119,286.37,14.66,2.1842e+05,1.7731e+05,247.08,315.11,59236,2.8934e+05,0.91,0.83522,0.16944,0.028755,0
119,289.1,14.177,2.1865e+05,1.7676e+05,246.32,314.62,58596,2.8936e+05,0.92,0.82873,0.18667,0.025504,0
119,289.1,14.01,2.1864e+05,1.7675e+05,246.3,314.61,58589,2.8934e+05,0.92,0.82869,0.18808,0.029698,0
119,291.82,13.271,2.1886e+05,1.7619e+05,245.52,314.12,57945,2.8934e+05,0.93,0.82217,0.20817,0.030649,0
119,294.54,12.685,2.1911e+05,1.7565e+05,244.77,313.63,57314,2.8937e+05,0.94,0.81574,0.22667,0.025857,0
119,294.53,12.479,2.1909e+05,1.7563e+05,244.74,313.62,57303,2.8934e+05,0.94,0.81565,0.22889,0.031567,0
119,297.23,11.627,2.1931e+05,1.7507e+05,243.96,313.11,56663,2.8934e+05,0.95,0.80914,0.25038,0.032446,0
119,299.91,10.716,2.1954e+05,1.7451e+05,243.17,312.61,56026,2.8934e+05,0.96,0.80263,0.27265,0.03328,0
119,302.59,9.9025,2.1979e+05,1.7396e+05,242.4,312.11,55403,2.8937e+05,0.97,0.79622,0.29333,0.029407,0
119,302.58,9.7512,2.1977e+05,1.7394e+05,242.38,312.1,55392,2.8934e+05,0.97,0.79613,0.29557,0.034059,0
119,305.23,8.7335,2.1999e+05,1.7337e+05,241.59,311.59,54760,2.8934e+05,0.98,0.78963,0.31911,0.034773,0
119,307.87,7.6634,2.2022e+05,1.728e+05,240.79,311.08,54131,2.8934e+05,0.99,0.78314,0.34324,0.035411,0
119,310.49,6.5455,2.2045e+05,1.7223e+05,240,310.56,53505,2.8934e+05,1,0.77666,0.36788,0.03597,0
119,313.09,5.3813,2.2068e+05,1.7165e+05,239.19,310.04,52883,2.8934e+05,1.01,0.7702,0.39299,0.036442,0
119,315.71,4.4173,2.2096e+05,1.7111e+05,238.44,309.55,52288,2.894e+05,1.02,0.76395,0.41333,0.02829,0
119,315.68,4.1726,2.2091e+05,1.7108e+05,238.39,309.52,52263,2.8934e+05,1.02,0.76374,0.41853,0.03682,0
119,318.28,3.1192,2.2118e+05,1.7053e+05,237.62,309.02,51668,2.8939e+05,1.03,0.75748,0.44,0.030037,0
119,318.25,2.9215,2.2114e+05,1.705e+05,237.59,309,51647,2.8934e+05,1.03,0.7573,0.44448,0.0371,0
119,320.83,1.8007,2.2141e+05,1.6994e+05,236.81,308.49,51053,2.8939e+05,1.04,0.75103,0.46667,0.031013,0
119,320.8,1.6296,2.2138e+05,1.6992e+05,236.78,308.47,51035,2.8934e+05,1.04,0.75088,0.47078,0.037275,0
119,323.36,0.45891,2.2164e+05,1.6936e+05,236,307.96,50444,2.8939e+05,1.05,0.74462,0.49333,0.031333,0
119,323.34,0.29874,2.2161e+05,1.6934e+05,235.97,307.94,50426,2.8934e+05,1.05,0.74447,0.49741,0.037342,0
119,325.88,-0.90812,2.2188e+05,1.6878e+05,235.19,307.43,49839,2.8939e+05,1.06,0.73823,0.52,0.031102,0
119,325.85,-1.0689,2.2184e+05,1.6875e+05,235.15,307.41,49821,2.8935e+05,1.06,0.73808,0.52433,0.037296,0
119,328.38,-2.303,2.2212e+05,1.682e+05,234.38,306.9,49240,2.894e+05,1.07,0.73187,0.54667,0.030369,0
119,328.35,-2.4753,2.2208e+05,1.6817e+05,234.34,306.88,49220,2.8935e+05,1.07,0.73171,0.55154,0.037133,0
119,330.86,-3.725,2.2236e+05,1.6762e+05,233.57,306.37,48646,2.894e+05,1.08,0.72555,0.57333,0.028902,0
119,330.83,-3.8946,2.2231e+05,1.6758e+05,233.52,306.34,48623,2.8935e+05,1.08,0.72536,0.57871,0.036855,0
119,333.28,-5.4147,2.2255e+05,1.67e+05,232.71,305.81,48030,2.8935e+05,1.09,0.71902,0.6077,0.03643,0
119,335.74,-6.5407,2.2281e+05,1.6642e+05,231.91,305.28,47450,2.8937e+05,1.1,0.71279,0.62667,0.033134,0
119,335.72,-7.0548,2.2279e+05,1.6641e+05,231.88,305.27,47439,2.8935e+05,1.1,0.7127,0.63575,0.035894,0
119,338.15,-8.1643,2.2303e+05,1.6582e+05,231.07,304.73,46857,2.8935e+05,1.11,0.70644,0.66043,0.035319,0
119,340.54,-10.079,2.2327e+05,1.6523e+05,230.25,304.19,46281,2.8936e+05,1.12,0.70024,0.6914,0.034465,0
119,327.83,-10.817,2.2188e+05,1.6799e+05,234.09,306.7,49086,2.8907e+05,1.07,0.72991,0.70667,0.031054,0
119,327.83,-10.799,2.2187e+05,1.6798e+05,234.08,306.69,49082,2.8906e+05,1.07,0.72988,0.70655,0.033992,0
119,330.37,-10.672,2.2215e+05,1.6743e+05,233.31,306.19,48522,2.8912e+05,1.08,0.72395,0.70393,0.034075,0
119,332.91,-10.546,2.2243e+05,1.6688e+05,232.54,305.69,47962,2.8918e+05,1.09,0.71802,0.70132,0.034157,0
119,335.45,-10.419,2.2271e+05,1.6633e+05,231.78,305.19,47402,2.8924e+05,1.1,0.71209,0.69871,0.034239,0
119,337.99,-10.292,2.2299e+05,1.6578e+05,231.01,304.69,46841,2.893e+05,1.11,0.70616,0.6961,0.034321,0
119,340.53,-10.166,2.2327e+05,1.6523e+05,230.25,304.19,46281,2.8936e+05,1.12,0.70023,0.69349,0.034403,0
119,302.17,-11.236,2.1957e+05,1.7374e+05,242.11,311.91,55178,2.8907e+05,0.97,0.79322,0.71921,0.033568,0
119,304.74,-11.193,2.198e+05,1.7317e+05,241.31,311.39,54568,2.8907e+05,0.98,0.78689,0.71795,0.033611,0
119,307.3,-11.149,2.2003e+05,1.7259e+05,240.5,310.87,53958,2.8907e+05,0.99,0.78055,0.71669,0.033653,0
119,309.87,-11.106,2.2026e+05,1.7201e+05,239.7,310.34,53349,2.8907e+05,1,0.77421,0.71543,0.033695,0
119,312.43,-11.063,2.2049e+05,1.7144e+05,238.9,309.82,52739,2.8906e+05,1.01,0.76788,0.71417,0.033737,0
119,315,-11.019,2.2072e+05,1.7086e+05,238.09,309.3,52129,2.8906e+05,1.02,0.76154,0.71291,0.033779,0
119,317.57,-10.976,2.2095e+05,1.7028e+05,237.29,308.78,51519,2.8906e+05,1.03,0.75521,0.71165,0.033822,0
119,320.13,-10.933,2.2118e+05,1.6971e+05,236.49,308.26,50909,2.8906e+05,1.04,0.74887,0.71039,0.033864,0
119,322.7,-10.889,2.2141e+05,1.6913e+05,235.68,307.74,50299,2.8906e+05,1.05,0.74254,0.70913,0.033906,0
119,325.26,-10.846,2.2164e+05,1.6855e+05,234.88,307.21,49690,2.8906e+05,1.06,0.7362,0.70787,0.033948,0
119,289.15,-11.271,2.1862e+05,1.7672e+05,246.26,314.58,58466,2.893e+05,0.92,0.8269,0.73099,0.03315,0
119,291.76,-11.269,2.188e+05,1.7612e+05,245.42,314.04,57801,2.8925e+05,0.93,0.82011,0.72847,0.03324,0
119,294.37,-11.267,2.1899e+05,1.7552e+05,244.59,313.51,57137,2.892e+05,0.94,0.81331,0.72596,0.033329,0
119,296.98,-11.266,2.1917e+05,1.7493e+05,243.76,312.97,56473,2.8914e+05,0.95,0.80652,0.72344,0.033419,0
119,299.59,-11.264,2.1936e+05,1.7433e+05,242.92,312.44,55808,2.8909e+05,0.96,0.79973,0.72093,0.033509,0
119,289.19,-12.588,2.1867e+05,1.7678e+05,246.34,314.63,58495,2.8938e+05,0.92,0.82725,0.77333,0.024215,0
119,286.42,-13.791,2.1843e+05,1.7731e+05,247.08,315.11,59131,2.8935e+05,0.91,0.83371,0.80758,0.029907,0
119,283.65,-14.829,2.182e+05,1.7786e+05,247.85,315.6,59771,2.8934e+05,0.9,0.84013,0.83643,0.028448,0
119,280.89,-15.457,2.1798e+05,1.7841e+05,248.62,316.09,60426,2.8935e+05,0.89,0.84671,0.85582,0.027393,0
119,278.13,-15.94,2.1777e+05,1.7897e+05,249.39,316.58,61084,2.8936e+05,0.88,0.85328,0.8729,0.026414,0
119,275.35,-16.413,2.1755e+05,1.7951e+05,250.14,317.06,61733,2.8936e+05,0.87,0.85974,0.89063,0.025352,0
119,272.55,-17.012,2.1734e+05,1.8006e+05,250.9,317.54,62389,2.8937e+05,0.86,0.86625,0.90667,0.020356,0
119,272.56,-16.782,2.1733e+05,1.8004e+05,250.89,317.53,62382,2.8935e+05,0.86,0.8662,0.90602,0.02439,0
119,269.77,-17.125,2.1713e+05,1.806e+05,251.66,318.02,63047,2.8937e+05,0.85,0.87276,0.92,0.021536,0
119,269.77,-16.997,2.1713e+05,1.8059e+05,251.65,318.01,63044,2.8936e+05,0.85,0.87274,0.91977,0.023498,0
119,266.97,-17.142,2.1691e+05,1.8112e+05,252.39,318.48,63698,2.8936e+05,0.84,0.87921,0.9314,0.022719,0
119,264.17,-17.109,2.167e+05,1.8166e+05,253.14,318.95,64358,2.8936e+05,0.83,0.88569,0.94312,0.021912,0
119,261.35,-17.048,2.1648e+05,1.8218e+05,253.87,319.41,65012,2.8936e+05,0.82,0.89211,0.95293,0.021221,0
119,255.74,-16.191,2.1607e+05,1.8323e+05,255.33,320.33,66329,2.8936e+05,0.8,0.90499,0.97061,0.019938,0
119,258.53,-16.861,2.1627e+05,1.827e+05,254.59,319.86,65666,2.8935e+05,0.81,0.89851,0.96185,0.020581,0
119,247.1,-16.241,2.1542e+05,1.8473e+05,257.43,321.64,68242,2.8932e+05,0.77,0.92343,0.98667,0.011202,0
119,250.07,-15.201,2.1563e+05,1.8424e+05,256.73,321.21,67615,2.8933e+05,0.78,0.91747,0.98502,0.018857,0
119,252.91,-15.664,2.1585e+05,1.8374e+05,256.04,320.77,66976,2.8935e+05,0.79,0.91127,0.9781,0.019379,0
119,238.71,-9.6303,2.1486e+05,1.8629e+05,259.59,322.99,70304,2.8938e+05,0.74,0.94341,1,0.0094096,0
119,241.63,-9.5575,2.1504e+05,1.8578e+05,258.88,322.54,69637,2.8935e+05,0.75,0.93706,1,0.014947,0
119,244.48,-10.758,2.1523e+05,1.8526e+05,258.16,322.1,68963,2.8934e+05,0.76,0.93058,0.99704,0.017929,0
119,247.27,-13.217,2.1543e+05,1.8475e+05,257.44,321.65,68285,2.8933e+05,0.77,0.92397,0.99115,0.018385,0
119,244.63,-6.9395,2.1525e+05,1.8528e+05,258.18,322.11,68971,2.8936e+05,0.76,0.93059,1.0058,0.017699,0
119,244.79,-2.8472,2.1533e+05,1.8533e+05,258.26,322.16,68997,2.8946e+05,0.76,0.93058,1.0133,0.01132,0
119,247.65,-3.3621,2.1546e+05,1.8478e+05,257.48,321.67,68302,2.8937e+05,0.77,0.92405,1.0162,0.017699,0
119,250.52,-2.6853,2.1564e+05,1.8425e+05,256.75,321.22,67625,2.8934e+05,0.78,0.91754,1.0246,0.017699,0
119,253.4,-1.509,2.1586e+05,1.8375e+05,256.05,320.78,66982,2.8936e+05,0.79,0.9113,1.039,0.017699,0
119,253.43,-0.9581,2.159e+05,1.8378e+05,256.1,320.81,67003,2.8942e+05,0.79,0.91141,1.04,0.011277,0
119,256.25,-1.078,2.1606e+05,1.8322e+05,255.32,320.32,66311,2.8934e+05,0.8,0.90478,1.0527,0.017699,0
119,259.09,-0.66226,2.1627e+05,1.827e+05,254.59,319.86,65655,2.8935e+05,0.81,0.89838,1.0759,0.017699,0
119,261.91,-0.39886,2.1647e+05,1.8217e+05,253.86,319.4,64993,2.8934e+05,0.82,0.89191,1.1082,0.017699,0
119,264.72,-0.21032,2.1668e+05,1.8164e+05,253.12,318.94,64334,2.8934e+05,0.83,0.88543,1.1631,0.017699,0
119,267.51,-0.073303,2.1689e+05,1.811e+05,252.37,318.46,63665,2.8933e+05,0.84,0.87884,1.2667,0.017153,0
119,267.51,-0.075622,2.1688e+05,1.811e+05,252.36,318.46,63664,2.8932e+05,0.84,0.87884,1.267,0.017699,0
119,267.52,0.15033,2.169e+05,1.8112e+05,252.39,318.47,63821,2.8935e+05,0.84,0.88093,-0.24804,0.026549,0
119,264.73,0.33456,2.1669e+05,1.8165e+05,253.13,318.95,64486,2.8936e+05,0.83,0.88748,-0.15059,0.026549,0
119,261.92,0.65384,2.1649e+05,1.8219e+05,253.88,319.41,65149,2.8936e+05,0.82,0.89398,-0.10042,0.026549,0
119,259.09,1.0875,2.1628e+05,1.8271e+05,254.6,319.87,65807,2.8936e+05,0.81,0.90042,-0.069244,0.026549,0
119,256.25,1.8125,2.1607e+05,1.8323e+05,255.33,320.33,66466,2.8936e+05,0.8,0.90685,-0.047263,0.026549,0
119,253.39,3.0246,2.1586e+05,1.8375e+05,256.05,320.78,67127,2.8936e+05,0.79,0.91329,-0.030737,0.026549,0
119,250.51,4.4074,2.1564e+05,1.8425e+05,256.75,321.22,67773,2.8935e+05,0.78,0.91955,-0.016835,0.026549,0
119,244.57,9.1133,2.1524e+05,1.8528e+05,258.18,322.11,69123,2.8935e+05,0.76,0.93268,0,0.021047,0
119,247.52,7.6151,2.1544e+05,1.8477e+05,257.47,321.67,68449,2.8935e+05,0.77,0.92612,-0.0044424,0.026549,0
119,247.44,10.025,2.1546e+05,1.8478e+05,257.48,321.67,68460,2.8937e+05,0.77,0.92622,0.0027956,0.026763,0
119,250.21,12.695,2.1568e+05,1.8427e+05,256.78,321.24,67801,2.8939e+05,0.78,0.91975,0.010438,0.027351,0
119,250.12,14.482,2.1568e+05,1.8428e+05,256.78,321.24,67793,2.8939e+05,0.78,0.91963,0.013333,0.022762,0
119,253.01,14.111,2.1588e+05,1.8376e+05,256.06,320.79,67134,2.8938e+05,0.79,0.91328,0.017849,0.027911,0
119,255.83,14.761,2.1607e+05,1.8323e+05,255.33,320.33,66463,2.8936e+05,0.8,0.9068,0.025118,0.028454,0
119,255.76,15.736,2.1605e+05,1.8322e+05,255.31,320.32,66445,2.8934e+05,0.8,0.90664,0.026667,0.022464,0
119,258.62,15.62,2.1629e+05,1.8272e+05,254.61,319.88,65810,2.8937e+05,0.81,0.90041,0.034513,0.02914,0
119,261.41,16.22,2.165e+05,1.8219e+05,253.88,319.42,65152,2.8938e+05,0.82,0.89396,0.043981,0.02982,0
119,264.21,16.434,2.167e+05,1.8166e+05,253.13,318.95,64482,2.8936e+05,0.83,0.88742,0.052834,0.030445,0
119,264.18,16.944,2.1669e+05,1.8165e+05,253.12,318.94,64470,2.8935e+05,0.83,0.8873,0.053333,0.024804,0
119,267.01,16.573,2.1692e+05,1.8113e+05,252.4,318.48,63829,2.8937e+05,0.84,0.88097,0.064786,0.031265,0
119,269.8,16.548,2.1712e+05,1.8059e+05,251.65,318.01,63167,2.8936e+05,0.85,0.87445,0.076383,0.03204,0
119,272.58,16.415,2.1734e+05,1.8005e+05,250.9,317.54,62511,2.8936e+05,0.86,0.86795,0.089722,0.032906,0
119,275.36,16.187,2.1755e+05,1.7951e+05,250.14,317.06,61854,2.8936e+05,0.87,0.86143,0.10359,0.033778,0
119,278.13,15.856,2.1777e+05,1.7897e+05,249.39,316.58,61202,2.8936e+05,0.88,0.85493,0.11922,0.034726,0
119,280.9,15.456,2.1799e+05,1.7842e+05,248.62,316.09,60547,2.8936e+05,0.89,0.84839,0.13495,0.035638,0
119,283.65,14.95,2.1821e+05,1.7787e+05,247.86,315.6,59898,2.8936e+05,0.9,0.84188,0.15264,0.036618,0
119,286.39,14.379,2.1843e+05,1.7732e+05,247.09,315.11,59249,2.8936e+05,0.91,0.83536,0.171,0.037586,0
119,289.12,13.751,2.1865e+05,1.7676e+05,246.31,314.62,58601,2.8935e+05,0.92,0.82882,0.18987,0.038525,0
119,291.84,13.037,2.1887e+05,1.762e+05,245.53,314.12,57957,2.8935e+05,0.93,0.8223,0.21006,0.039468,0
119,294.55,12.26,2.191e+05,1.7564e+05,244.75,313.62,57314,2.8935e+05,0.94,0.81578,0.23104,0.040381,0
119,297.24,11.425,2.1932e+05,1.7508e+05,243.97,313.12,56674,2.8935e+05,0.95,0.80926,0.25273,0.041255,0
119,299.92,10.526,2.1955e+05,1.7451e+05,243.18,312.61,56037,2.8935e+05,0.96,0.80275,0.27522,0.04208,0
119,302.59,9.5717,2.1977e+05,1.7395e+05,242.39,312.11,55402,2.8935e+05,0.97,0.79624,0.29835,0.042848,0
119,305.23,8.6826,2.1999e+05,1.7337e+05,241.59,311.59,54763,2.8934e+05,0.98,0.78966,0.32,0.037435,0
119,305.24,8.5646,2.2e+05,1.7338e+05,241.6,311.59,54769,2.8935e+05,0.98,0.78974,0.32209,0.043551,0
119,307.88,7.5056,2.2023e+05,1.728e+05,240.8,311.08,54140,2.8935e+05,0.99,0.78325,0.34639,0.04418,0
119,310.5,6.3953,2.2046e+05,1.7223e+05,240,310.56,53513,2.8935e+05,1,0.77676,0.37123,0.044725,0
119,313.1,5.2382,2.2068e+05,1.7166e+05,239.2,310.04,52890,2.8935e+05,1.01,0.77029,0.39655,0.045182,0
119,315.68,4.0363,2.2091e+05,1.7108e+05,238.39,309.52,52270,2.8935e+05,1.02,0.76383,0.42229,0.045544,0
119,318.25,2.7914,2.2115e+05,1.705e+05,237.59,309,51653,2.8935e+05,1.03,0.75738,0.44842,0.045807,0
119,320.8,1.5058,2.2138e+05,1.6992e+05,236.78,308.47,51040,2.8934e+05,1.04,0.75095,0.47491,0.045965,0
119,323.34,0.18101,2.2161e+05,1.6934e+05,235.97,307.94,50430,2.8934e+05,1.05,0.74453,0.50173,0.046014,0
119,325.85,-1.1808,2.2184e+05,1.6875e+05,235.15,307.41,49824,2.8934e+05,1.06,0.73813,0.52883,0.04595,0
119,328.35,-2.5816,2.2208e+05,1.6817e+05,234.34,306.88,49222,2.8934e+05,1.07,0.73175,0.55621,0.045769,0
119,330.82,-3.982,2.2231e+05,1.6758e+05,233.52,306.34,48625,2.8934e+05,1.08,0.72539,0.58329,0.045475,0
119,333.28,-5.4651,2.2255e+05,1.6699e+05,232.7,305.8,48031,2.8934e+05,1.09,0.71905,0.61299,0.045023,0
119,335.71,-7.2888,2.2278e+05,1.664e+05,231.88,305.26,47438,2.8934e+05,1.1,0.71269,0.64,0.038003,0
119,335.71,-7.2671,2.2278e+05,1.664e+05,231.88,305.26,47440,2.8934e+05,1.1,0.71272,0.64331,0.044416,0
119,338.14,-8.1175,2.2302e+05,1.6581e+05,231.06,304.72,46855,2.8934e+05,1.11,0.70643,0.66382,0.043925,0
119,340.54,-10.071,2.2327e+05,1.6523e+05,230.25,304.19,46282,2.8936e+05,1.12,0.70025,0.69333,0.037531,0
119,327.84,-10.697,2.2187e+05,1.6798e+05,234.08,306.7,49090,2.8906e+05,1.07,0.72999,0.70607,0.04271,0
119,330.38,-10.538,2.2215e+05,1.6743e+05,233.31,306.19,48528,2.8912e+05,1.08,0.72405,0.70347,0.042791,0
119,332.92,-10.378,2.2243e+05,1.6688e+05,232.55,305.69,47967,2.8918e+05,1.09,0.71811,0.70087,0.042872,0
119,335.47,-10.218,2.2271e+05,1.6633e+05,231.78,305.19,47405,2.8924e+05,1.1,0.71216,0.69826,0.042953,0
119,338.01,-10.058,2.2299e+05,1.6578e+05,231.02,304.69,46844,2.893e+05,1.11,0.70622,0.69566,0.043034,0
119,302.16,-11.497,2.1957e+05,1.7374e+05,242.11,311.91,55182,2.8907e+05,0.97,0.79329,0.71909,0.042279,0
119,304.73,-11.419,2.198e+05,1.7317e+05,241.3,311.39,54572,2.8907e+05,0.98,0.78695,0.71782,0.042321,0
119,307.3,-11.34,2.2003e+05,1.7259e+05,240.5,310.87,53961,2.8906e+05,0.99,0.78061,0.71655,0.042363,0
119,309.86,-11.262,2.2026e+05,1.7201e+05,239.7,310.34,53351,2.8906e+05,1,0.77427,0.71528,0.042405,0
119,312.43,-11.184,2.2049e+05,1.7144e+05,238.89,309.82,52741,2.8906e+05,1.01,0.76793,0.714,0.042448,0
119,315,-11.106,2.2072e+05,1.7086e+05,238.09,309.3,52130,2.8906e+05,1.02,0.76159,0.71273,0.04249,0
119,317.57,-11.028,2.2094e+05,1.7028e+05,237.29,308.78,51520,2.8906e+05,1.03,0.75525,0.71146,0.042532,0
119,320.14,-10.95,2.2117e+05,1.6971e+05,236.48,308.26,50910,2.8906e+05,1.04,0.74892,0.71019,0.042574,0
119,322.71,-10.872,2.214e+05,1.6913e+05,235.68,307.73,50299,2.8905e+05,1.05,0.74258,0.70892,0.042617,0
119,325.27,-10.794,2.2163e+05,1.6855e+05,234.88,307.21,49689,2.8905e+05,1.06,0.73624,0.70765,0.042659,0
119,289.13,-11.532,2.1861e+05,1.7671e+05,246.25,314.57,58467,2.8929e+05,0.92,0.82695,0.73092,0.041863,0
